zip,city,stusab,latitude,longitude,INTPTLAT,INTPTLONG,zcta,"point map url
",zip map url,result,notes,census_reporter_check
53584,Sextonville,WI,43.2794,-90.2876,,,53581,point map,zip map,,,
53596,Sun Prairie,WI,43.1924,-89.2629,,,53590,point map,zip map,,,
53788,Madison,WI,43.0767,-89.3763,,,53703,point map,zip map,,,
53784,Madison,WI,43.0489,-89.3384,,,53713,point map,zip map,,,
53774,Madison,WI,43.0469,-89.374,,,53713,point map,zip map,,,
53779,Madison,WI,43.0982,-89.3242,,,53714,point map,zip map,,,
53783,Madison,WI,43.1596,-89.2852,,,53718,point map,zip map,,,
53701,Madison,WI,43.0696,-89.4239,,,53726,point map,zip map,,,
53707,Madison,WI,43.0696,-89.4239,,,53726,point map,zip map,,,
53708,Madison,WI,43.0696,-89.4239,,,53726,point map,zip map,,,
53725,Madison,WI,43.0696,-89.4239,,,53726,point map,zip map,,,
53744,Madison,WI,43.0696,-89.4239,,,53726,point map,zip map,,,
53778,Madison,WI,43.0696,-89.4239,,,53726,point map,zip map,,,
53794,Madison,WI,43.0696,-89.4239,,,53726,point map,zip map,,,
53791,Madison,WI,43.0696,-89.4239,,,53726,point map,zip map,,,
53790,Madison,WI,43.0696,-89.4239,,,53726,point map,zip map,,,
53782,Madison,WI,43.0696,-89.4239,,,53726,point map,zip map,,,
53785,Madison,WI,43.0696,-89.4239,,,53726,point map,zip map,,,
53793,Madison,WI,43.0696,-89.4239,,,53726,point map,zip map,,,
53786,Madison,WI,43.0696,-89.4239,,,53726,point map,zip map,,,
53789,Madison,WI,43.0696,-89.4239,,,53726,point map,zip map,,,
53777,Madison,WI,43.0696,-89.4239,,,53726,point map,zip map,,,
53812,Kieler,WI,42.5814,-90.6026,,,53807,point map,zip map,,,
53824,Sinsinawa,WI,42.5236,-90.5393,,,53811,point map,zip map,,,
53927,Dellwood,WI,43.9555,-89.9418,,,53934,point map,zip map,,,
53942,Lime Ridge,WI,43.4682,-90.1615,,,53941,point map,zip map,,,
53958,Reedsburg,WI,43.3938,-89.9559,,,53943,point map,zip map,,,
53957,Randolph,WI,43.5352,-89.0068,,,53956,point map,zip map,,,
53940,Lake Delton,WI,43.5939,-89.7912,,,53965,point map,zip map,,,
53962,Union Center,WI,43.6853,-90.2668,,,53968,point map,zip map,,,
54131,Freedom,WI,44.4163,-88.4649,,,54106,point map,zip map,,,
54919,Appleton,WI,44.4163,-88.4649,,,54106,point map,zip map,,,
54912,Appleton,WI,44.4163,-88.4649,,,54106,point map,zip map,,,
54152,Nichols,WI,44.5668,-88.4582,,,54106,point map,zip map,,,
54182,Zachow,WI,44.7315,-88.3698,,,54107,point map,zip map,,,
54344,Green Bay,WI,44.425,-88.1113,,,54115,point map,zip map,,,
54240,Tisch Mills,WI,44.3272,-87.6237,,,54208,point map,zip map,,,
54226,Maplewood,WI,44.7475,-87.4793,,,54235,point map,zip map,,,
54215,Kellnersville,WI,44.2226,-87.8017,,,54247,point map,zip map,,,
54306,Green Bay,WI,44.5192,-88.0198,,,54303,point map,zip map,,,
54308,Green Bay,WI,44.5192,-88.0198,,,54303,point map,zip map,,,
54305,Green Bay,WI,44.4601,-88.0074,,,54311,point map,zip map,,,
54324,Green Bay,WI,44.4601,-88.0074,,,54311,point map,zip map,,,
54464,Phlox,WI,45.0511,-89.0143,,,54409,point map,zip map,,,
54978,Tilleda,WI,44.796,-88.8984,,,54416,point map,zip map,,,
54429,Elderon,WI,44.7802,-89.2478,,,54427,point map,zip map,,,
54439,Hannibal,WI,45.2525,-90.789,,,54433,point map,zip map,,,
54402,Wausau,WI,44.9009,-89.7701,,,54448,point map,zip map,,,
54472,Marshfield,WI,44.6689,-90.1718,,,54449,point map,zip map,,,
54404,Marshfield,WI,44.6689,-90.1718,,,54449,point map,zip map,,,
54415,Blenker,WI,44.6191,-89.9186,,,54454,point map,zip map,,,
54492,Stevens Point,WI,44.5094,-89.5286,,,54481,point map,zip map,,,
54532,Heafford Junction,WI,45.5472,-89.7154,,,54487,point map,zip map,,,
54432,Galloway,WI,44.7128,-89.2643,,,54499,point map,zip map,,,
54543,Mc Naughton,WI,45.7229,-89.5573,,,54539,point map,zip map,,,
54640,Lynxville,WI,43.2464,-91.0562,,,54626,point map,zip map,,,
54620,Cataract,WI,44.0876,-90.8423,,,54656,point map,zip map,,,
54662,Tunnel City,WI,44.0031,-90.562,,,54660,point map,zip map,,,
54649,Oakdale,WI,43.9715,-90.3612,,,54660,point map,zip map,,,
54602,La Crosse,WI,43.9077,-91.1676,,,54669,point map,zip map,,,
54702,Eau Claire,WI,44.8113,-91.4985,,,54701,point map,zip map,,,
54774,Chippewa Falls,WI,44.9369,-91.3929,,,54729,point map,zip map,,,
54735,Downsville,WI,44.7747,-91.9321,,,54751,point map,zip map,,,
54743,Gilmanton,WI,44.4708,-91.676,,,54755,point map,zip map,,,
54764,Rock Falls,WI,44.7186,-91.6899,,,54755,point map,zip map,,,
54434,Jump River,WI,45.353,-90.8012,,,54766,point map,zip map,,,
54834,Edgewater,WI,45.7424,-91.4765,,,54817,point map,zip map,,,
54816,Benoit,WI,46.5019,-91.0769,,,54856,point map,zip map,,,
54890,Wascott,WI,46.1724,-91.7982,,,54859,point map,zip map,,,
54818,Brill,WI,45.6027,-91.6721,,,54868,point map,zip map,,,
54936,Fond Du Lac,WI,43.775,-88.4388,,,54935,point map,zip map,,,
54969,Readfield,WI,44.27,-88.7755,,,54940,point map,zip map,,,
54990,Iola,WI,44.508,-89.1307,,,54945,point map,zip map,,,
54926,Big Falls,WI,44.6178,-89.0166,,,54950,point map,zip map,,,
54957,Neenah,WI,44.1858,-88.4626,,,54956,point map,zip map,,,
54976,Saxeville,WI,44.1761,-89.1146,,,54984,point map,zip map,,,
55002,Almelund,MN,45.5134,-92.8942,,,55056,point map,zip map,,,
55010,Castle Rock,MN,44.5472,-93.1531,,,55057,point map,zip map,,,
55067,Rock Creek,MN,45.7575,-92.9624,,,55069,point map,zip map,,,
55078,Stacy,MN,45.398,-92.9874,,,55079,point map,zip map,,,
55170,Saint Paul,MN,44.9444,-93.0933,,,55102,point map,zip map,,,
55145,Saint Paul,MN,44.9444,-93.0933,,,55102,point map,zip map,,,
55146,Saint Paul,MN,44.9427,-93.0828,,,55107,point map,zip map,,,
55172,Saint Paul,MN,45.0059,-93.1059,,,55113,point map,zip map,,,
55133,Saint Paul,MN,45.0059,-93.1059,,,55113,point map,zip map,,,
55165,Saint Paul,MN,45.0059,-93.1059,,,55113,point map,zip map,,,
55144,Saint Paul,MN,45.0059,-93.1059,,,55113,point map,zip map,,,
55175,Saint Paul,MN,45.0059,-93.1059,,,55113,point map,zip map,,,
55187,Saint Paul,MN,45.0059,-93.1059,,,55113,point map,zip map,,,
55188,Saint Paul,MN,45.0059,-93.1059,,,55113,point map,zip map,,,
55164,Saint Paul,MN,44.9909,-93.1066,,,55117,point map,zip map,,,
55083,Stillwater,MN,45.021,-92.9837,,,55128,point map,zip map,,,
55592,Maple Plain,MN,45.2009,-93.8881,,,55313,point map,zip map,,,
55575,Howard Lake,MN,45.0608,-94.0733,,,55349,point map,zip map,,,
55380,Silver Creek,MN,45.3158,-93.9798,,,55358,point map,zip map,,,
55348,Maple Plain,MN,45.0072,-93.6558,,,55359,point map,zip map,,,
55383,Norwood,MN,44.768,-93.9275,,,55368,point map,zip map,,,
55569,Osseo,MN,45.1194,-93.4025,,,55369,point map,zip map,,,
55377,Santiago,MN,45.5402,-93.8154,,,55371,point map,zip map,,,
55572,Rockford,MN,45.0883,-93.7344,,,55373,point map,zip map,,,
55558,Young America,MN,44.8055,-93.7665,,,55387,point map,zip map,,,
55568,Young America,MN,44.8055,-93.7665,,,55387,point map,zip map,,,
55553,Young America,MN,44.8055,-93.7665,,,55387,point map,zip map,,,
55554,Norwood,MN,44.8055,-93.7665,,,55387,point map,zip map,,,
55550,Young America,MN,44.8055,-93.7665,,,55387,point map,zip map,,,
55594,Young America,MN,44.8055,-93.7665,,,55387,point map,zip map,,,
55551,Young America,MN,44.8055,-93.7665,,,55387,point map,zip map,,,
55583,Norwood,MN,44.8055,-93.7665,,,55387,point map,zip map,,,
55323,Crystal Bay,MN,44.953,-93.5763,,,55391,point map,zip map,,,
55361,Minnetonka Beach,MN,44.9402,-93.5927,,,55391,point map,zip map,,,
55480,Minneapolis,MN,44.98,-93.2638,,,55401,point map,zip map,,,
55487,Minneapolis,MN,44.98,-93.2638,,,55401,point map,zip map,,,
55440,Minneapolis,MN,44.98,-93.2638,,,55401,point map,zip map,,,
55458,Minneapolis,MN,44.98,-93.2638,,,55401,point map,zip map,,,
55459,Minneapolis,MN,44.98,-93.2638,,,55401,point map,zip map,,,
55467,Minneapolis,MN,44.9861,-93.2708,,,55401,point map,zip map,,,
55488,Minneapolis,MN,44.98,-93.2638,,,55401,point map,zip map,,,
55470,Minneapolis,MN,44.98,-93.2638,,,55401,point map,zip map,,,
55472,Minneapolis,MN,44.98,-93.2638,,,55401,point map,zip map,,,
55473,Minneapolis,MN,44.98,-93.2638,,,55401,point map,zip map,,,
55474,Minneapolis,MN,44.98,-93.2638,,,55401,point map,zip map,,,
55460,Minneapolis,MN,44.98,-93.2638,,,55401,point map,zip map,,,
55486,Minneapolis,MN,44.98,-93.2638,,,55401,point map,zip map,,,
55485,Minneapolis,MN,44.98,-93.2638,,,55401,point map,zip map,,,
55484,Minneapolis,MN,44.98,-93.2638,,,55401,point map,zip map,,,
55478,Minneapolis,MN,44.98,-93.2638,,,55401,point map,zip map,,,
55483,Minneapolis,MN,44.98,-93.2638,,,55401,point map,zip map,,,
55479,Minneapolis,MN,44.98,-93.2638,,,55401,point map,zip map,,,
55573,Young America,MN,45.0159,-93.4719,,,55447,point map,zip map,,,
55392,Navarre,MN,45.0159,-93.4719,,,55447,point map,zip map,,,
55574,Maple Plain,MN,45.0159,-93.4719,,,55447,point map,zip map,,,
55599,Loretto,MN,45.0159,-93.4719,,,55447,point map,zip map,,,
55598,Loretto,MN,45.0159,-93.4719,,,55447,point map,zip map,,,
55597,Loretto,MN,45.0159,-93.4719,,,55447,point map,zip map,,,
55595,Loretto,MN,45.0159,-93.4719,,,55447,point map,zip map,,,
55570,Maple Plain,MN,45.0159,-93.4719,,,55447,point map,zip map,,,
55593,Maple Plain,MN,45.0159,-93.4719,,,55447,point map,zip map,,,
55576,Maple Plain,MN,45.0159,-93.4719,,,55447,point map,zip map,,,
55577,Maple Plain,MN,45.0159,-93.4719,,,55447,point map,zip map,,,
55578,Maple Plain,MN,45.0159,-93.4719,,,55447,point map,zip map,,,
55579,Maple Plain,MN,45.0159,-93.4719,,,55447,point map,zip map,,,
55596,Loretto,MN,45.0159,-93.4719,,,55447,point map,zip map,,,
55571,Maple Plain,MN,45.0159,-93.4719,,,55447,point map,zip map,,,
55796,Winton,MN,47.9263,-91.8007,,,55731,point map,zip map,,,
55730,Grand Rapids,MN,47.2372,-93.5302,,,55744,point map,zip map,,,
55745,Grand Rapids,MN,47.2372,-93.5302,,,55744,point map,zip map,,,
55747,Hibbing,MN,47.4272,-92.9377,,,55746,point map,zip map,,,
55791,Twig,MN,46.8944,-92.3646,,,55779,point map,zip map,,,
55777,Virginia,MN,47.5233,-92.5366,,,55792,point map,zip map,,,
55815,Duluth,MN,46.7833,-92.1066,,,55802,point map,zip map,,,
55801,Duluth,MN,46.7833,-92.1066,,,55802,point map,zip map,,,
55816,Duluth,MN,46.7833,-92.1066,,,55802,point map,zip map,,,
55903,Rochester,MN,43.9966,-92.5409,,,55902,point map,zip map,,,
55988,Stockton,MN,44.0252,-91.7708,,,55987,point map,zip map,,,
55942,Homer,MN,44.02,-91.6819,,,55987,point map,zip map,,,
56002,Mankato,MN,44.1591,-94.0092,,,56001,point map,zip map,,,
56084,Searles,MN,44.2286,-94.4347,,,56073,point map,zip map,,,
56030,Essig,MN,44.3258,-94.6052,,,56073,point map,zip map,,,
56372,Saint Cloud,MN,45.5608,-94.1625,,,56303,point map,zip map,,,
56393,Saint Cloud,MN,45.5608,-94.1625,,,56303,point map,zip map,,,
56395,Saint Cloud,MN,45.5608,-94.1625,,,56303,point map,zip map,,,
56396,Saint Cloud,MN,45.5608,-94.1625,,,56303,point map,zip map,,,
56397,Saint Cloud,MN,45.5608,-94.1625,,,56303,point map,zip map,,,
56398,Saint Cloud,MN,45.5608,-94.1625,,,56303,point map,zip map,,,
56399,Saint Cloud,MN,45.5608,-94.1625,,,56303,point map,zip map,,,
56302,Saint Cloud,MN,45.5608,-94.1625,,,56303,point map,zip map,,,
56341,Holmes City,MN,45.831,-95.5416,,,56327,point map,zip map,,,
56317,Buckman,MN,45.8975,-94.0936,,,56364,point map,zip map,,,
56344,Lastrup,MN,46.0394,-94.0633,,,56364,point map,zip map,,,
56333,Gilman,MN,45.6917,-94.0563,,,56379,point map,zip map,,,
56388,Waite Park,MN,45.5572,-94.2242,,,56387,point map,zip map,,,
56459,Lake Hubert,MN,46.4987,-94.2519,,,56468,point map,zip map,,,
56430,Ah Gwah Ching,MN,47.0741,-94.5628,,,56484,point map,zip map,,,
56502,Detroit Lakes,MN,46.8172,-95.8453,,,56501,point map,zip map,,,
56538,Fergus Falls,MN,46.283,-96.0776,,,56537,point map,zip map,,,
56562,Moorhead,MN,46.8739,-96.7695,,,56560,point map,zip map,,,
56561,Moorhead,MN,46.8739,-96.7695,,,56560,point map,zip map,,,
56563,Moorhead,MN,46.8739,-96.7695,,,56560,point map,zip map,,,
56619,Bemidji,MN,47.4736,-94.8803,,,56601,point map,zip map,,,
56631,Bowstring,MN,47.543,-93.7966,,,56636,point map,zip map,,,
56679,South International Falls,MN,48.5866,-93.399,,,56649,point map,zip map,,,
56740,Noyes,MN,48.9975,-97.2045,,,56755,point map,zip map,,,
56682,Swift,MN,48.8533,-95.2213,,,56763,point map,zip map,,,
57007,Brookings,SD,44.3697,-96.7907,,,57006,point map,zip map,,,
57354,Kaylor,SD,43.3341,-97.7569,,,57052,point map,zip map,,,
57198,Sioux Falls,SD,43.6746,-96.7913,,,57055,point map,zip map,,,
57193,Sioux Falls,SD,43.6746,-96.7913,,,57055,point map,zip map,,,
57118,Sioux Falls,SD,43.6746,-96.7913,,,57055,point map,zip map,,,
57109,Sioux Falls,SD,43.6746,-96.7913,,,57055,point map,zip map,,,
57101,Sioux Falls,SD,43.5464,-96.6906,,,57103,point map,zip map,,,
57186,Sioux Falls,SD,43.5424,-96.7312,,,57104,point map,zip map,,,
57326,Chamberlain,SD,43.8108,-99.3307,,,57325,point map,zip map,,,
57399,Huron,SD,44.3633,-98.2143,,,57350,point map,zip map,,,
57402,Aberdeen,SD,45.5896,-98.352,,,57433,point map,zip map,,,
57659,Walker,SD,45.9103,-101.0904,,,57641,point map,zip map,,,
57709,Rapid City,SD,44.0761,-103.3171,,,57702,point map,zip map,,,
59319,Capitol,MT,45.4361,-104.0655,,,57724,point map,zip map,,,
57737,Enning,SD,44.5755,-102.5632,,,57787,point map,zip map,,,
58074,Wahpeton,ND,46.2652,-96.6059,,,58075,point map,zip map,,,
58106,Fargo,ND,46.8772,-96.7898,,,58102,point map,zip map,,,
58125,Fargo,ND,46.8772,-96.7898,,,58102,point map,zip map,,,
58124,Fargo,ND,46.8772,-96.7898,,,58102,point map,zip map,,,
58126,Fargo,ND,46.8772,-96.7898,,,58102,point map,zip map,,,
58108,Fargo,ND,46.8772,-96.7898,,,58102,point map,zip map,,,
58107,Fargo,ND,46.8772,-96.7898,,,58102,point map,zip map,,,
58122,Fargo,ND,46.8772,-96.7898,,,58102,point map,zip map,,,
58121,Fargo,ND,46.8772,-96.7898,,,58102,point map,zip map,,,
58109,Fargo,ND,46.8235,-96.8148,,,58104,point map,zip map,,,
58206,Grand Forks,ND,47.9253,-97.0329,,,58203,point map,zip map,,,
58207,Grand Forks,ND,47.9253,-97.0329,,,58203,point map,zip map,,,
58208,Grand Forks,ND,47.9253,-97.0329,,,58203,point map,zip map,,,
58255,Maida,ND,48.9986,-98.3648,,,58249,point map,zip map,,,
58236,Glasston,ND,48.7201,-97.4696,,,58276,point map,zip map,,,
58310,Agate,ND,48.6228,-99.4932,,,58353,point map,zip map,,,
58313,Balta,ND,48.1667,-100.0371,,,58368,point map,zip map,,,
58506,Bismarck,ND,46.8083,-100.7837,,,58501,point map,zip map,,,
58507,Bismarck,ND,46.8083,-100.7837,,,58501,point map,zip map,,,
58502,Bismarck,ND,46.8887,-100.6819,,,58503,point map,zip map,,,
58602,Dickinson,ND,46.8792,-102.7896,,,58601,point map,zip map,,,
58644,Marshall,ND,47.1381,-102.333,,,58636,point map,zip map,,,
58802,Williston,ND,48.1688,-103.6148,,,58801,point map,zip map,,,
58803,Williston,ND,48.1468,-103.6199,,,58801,point map,zip map,,,
59004,Ashland,MT,45.5944,-106.2708,,,59003,point map,zip map,,,
59083,Sumatra,MT,46.6183,-107.5512,,,59054,point map,zip map,,,
59073,Roundup,MT,46.4452,-108.5418,,,59072,point map,zip map,,,
59084,Teigen,MT,47.0366,-108.5968,,,59087,point map,zip map,,,
59117,Billings,MT,45.7833,-108.5007,,,59101,point map,zip map,,,
59115,Billings,MT,45.7833,-108.5007,,,59101,point map,zip map,,,
59114,Billings,MT,45.7833,-108.5007,,,59101,point map,zip map,,,
59116,Billings,MT,45.7833,-108.5007,,,59101,point map,zip map,,,
59111,Billings,MT,45.7833,-108.5007,,,59101,point map,zip map,,,
59108,Billings,MT,45.7833,-108.5007,,,59101,point map,zip map,,,
59103,Billings,MT,45.7833,-108.5007,,,59101,point map,zip map,,,
59107,Billings,MT,45.8252,-108.3934,,,59101,point map,zip map,,,
59104,Billings,MT,45.7833,-108.5007,,,59101,point map,zip map,,,
59112,Billings,MT,45.7833,-108.5007,,,59101,point map,zip map,,,
59273,Vandalia,MT,48.3547,-106.9098,,,59241,point map,zip map,,,
59345,Powderville,MT,45.7589,-105.1153,,,59317,point map,zip map,,,
59341,Mildred,MT,46.6758,-104.96,,,59326,point map,zip map,,,
59316,Boyes,MT,45.268,-105.0311,,,59332,point map,zip map,,,
59402,Malmstrom Afb,MT,47.5002,-111.3008,,,59405,point map,zip map,,,
59403,Great Falls,MT,47.5002,-111.3008,,,59405,point map,zip map,,,
59406,Great Falls,MT,47.62,-111.2393,,,59440,point map,zip map,,,
59435,Ethridge,MT,48.5578,-112.1206,,,59474,point map,zip map,,,
59625,Helena,MT,46.6018,-112.0413,,,59601,point map,zip map,,,
59620,Helena,MT,46.5927,-112.0361,,,59601,point map,zip map,,,
59623,Helena,MT,46.5901,-112.0402,,,59601,point map,zip map,,,
59624,Helena,MT,46.5927,-112.0361,,,59601,point map,zip map,,,
59626,Helena,MT,46.5927,-112.0361,,,59601,point map,zip map,,,
59604,Helena,MT,46.6672,-111.9689,,,59602,point map,zip map,,,
59641,Radersburg,MT,46.2069,-111.6344,,,59643,point map,zip map,,,
59707,Butte,MT,46.0038,-112.5347,,,59701,point map,zip map,,,
59717,Bozeman,MT,45.628,-110.9013,,,59715,point map,zip map,,,
59719,Bozeman,MT,45.628,-110.9013,,,59715,point map,zip map,,,
59771,Bozeman,MT,45.7246,-111.1238,,,59718,point map,zip map,,,
59772,Bozeman,MT,45.6361,-111.0647,,,59718,point map,zip map,,,
59702,Butte,MT,45.9053,-112.6377,,,59750,point map,zip map,,,
59806,Missoula,MT,46.8721,-113.994,,,59802,point map,zip map,,,
59807,Missoula,MT,46.9103,-113.9587,,,59802,point map,zip map,,,
59812,Missoula,MT,46.8721,-113.994,,,59802,point map,zip map,,,
59835,Grantsdale,MT,46.2035,-114.1418,,,59840,point map,zip map,,,
59903,Kalispell,MT,48.2237,-114.4296,,,59901,point map,zip map,,,
59904,Kalispell,MT,48.2404,-114.2561,,,59901,point map,zip map,,,
60006,Arlington Heights,IL,42.0884,-87.9806,,,60004,point map,zip map,,,
60009,Elk Grove Village,IL,42.0039,-87.9703,,,60007,point map,zip map,,,
60017,Des Plaines,IL,42.0288,-87.8944,,,60018,point map,zip map,,,
60019,Des Plaines,IL,42.0243,-87.9071,,,60018,point map,zip map,,,
60037,Fort Sheridan,IL,42.2097,-87.8056,,,60035,point map,zip map,,,
60082,Techny,IL,42.1164,-87.8121,,,60062,point map,zip map,,,
60065,Northbrook,IL,42.1275,-87.829,,,60062,point map,zip map,,,
60095,Palatine,IL,42.1103,-88.0342,,,60067,point map,zip map,,,
60094,Palatine,IL,42.1103,-88.0342,,,60067,point map,zip map,,,
60078,Palatine,IL,42.1103,-88.0342,,,60067,point map,zip map,,,
60055,Palatine,IL,42.098,-88.0141,,,60074,point map,zip map,,,
60038,Palatine,IL,42.098,-88.0141,,,60074,point map,zip map,,,
60079,Waukegan,IL,42.3636,-87.8448,,,60085,point map,zip map,,,
60039,Crystal Lake,IL,42.3248,-88.4525,,,60098,point map,zip map,,,
60001,Alden,IL,42.3248,-88.4525,,,60098,point map,zip map,,,
60075,Russell,IL,42.4906,-87.9126,,,60099,point map,zip map,,,
60399,Wood Dale,IL,41.9545,-87.9377,,,60106,point map,zip map,,,
60105,Bensenville,IL,41.955,-87.9401,,,60106,point map,zip map,,,
60121,Elgin,IL,42.0372,-88.2812,,,60120,point map,zip map,,,
60122,Elgin,IL,42.0671,-88.305,,,60123,point map,zip map,,,
60138,Glen Ellyn,IL,41.8775,-88.067,,,60137,point map,zip map,,,
60161,Melrose Park,IL,41.9006,-87.8567,,,60160,point map,zip map,,,
60196,Schaumburg,IL,42.0564,-88.0725,,,60173,point map,zip map,,,
60147,Lafox,IL,41.937,-88.4202,,,60175,point map,zip map,,,
60183,Wasco,IL,41.937,-88.4202,,,60175,point map,zip map,,,
60186,West Chicago,IL,41.8848,-88.204,,,60185,point map,zip map,,,
60116,Carol Stream,IL,41.9125,-88.1348,,,60188,point map,zip map,,,
60197,Carol Stream,IL,41.9125,-88.1348,,,60188,point map,zip map,,,
60598,Aurora,IL,41.8397,-88.0887,,,60189,point map,zip map,,,
60566,Naperville,IL,41.8397,-88.0887,,,60189,point map,zip map,,,
60522,Hinsdale,IL,41.8397,-88.0887,,,60189,point map,zip map,,,
60599,Fox Valley,IL,41.8397,-88.0887,,,60189,point map,zip map,,,
60117,Bloomingdale,IL,41.8397,-88.0887,,,60189,point map,zip map,,,
60128,Carol Stream,IL,41.8397,-88.0887,,,60189,point map,zip map,,,
60132,Carol Stream,IL,41.8397,-88.0887,,,60189,point map,zip map,,,
60199,Carol Stream,IL,41.8397,-88.0887,,,60189,point map,zip map,,,
60179,Hoffman Estates,IL,42.0793,-88.2237,,,60192,point map,zip map,,,
60159,Schaumburg,IL,42.0334,-88.0834,,,60194,point map,zip map,,,
60168,Schaumburg,IL,42.0334,-88.0834,,,60194,point map,zip map,,,
60208,Evanston,IL,42.0586,-87.6845,,,60201,point map,zip map,,,
60209,Evanston,IL,42.0497,-87.6794,,,60201,point map,zip map,,,
60204,Evanston,IL,42.0411,-87.6901,,,60202,point map,zip map,,,
60303,Oak Park,IL,41.885,-87.7845,,,60302,point map,zip map,,,
60412,Chicago Heights,IL,41.5061,-87.6356,,,60411,point map,zip map,,,
60434,Joliet,IL,41.5254,-88.0842,,,60432,point map,zip map,,,
60418,Crestwood,IL,41.6446,-87.7415,,,60445,point map,zip map,,,
60507,Aurora,IL,41.7606,-88.3201,,,60506,point map,zip map,,,
60568,Aurora,IL,41.7606,-88.3201,,,60506,point map,zip map,,,
60572,Aurora,IL,41.7606,-88.3201,,,60506,point map,zip map,,,
60567,Naperville,IL,41.7859,-88.1473,,,60563,point map,zip map,,,
60569,Aurora,IL,41.8122,-88.2172,,,60563,point map,zip map,,,
60695,Chicago,IL,41.8839,-87.6317,,,60602,point map,zip map,,,
60696,Chicago,IL,41.8684,-87.6649,,,60607,point map,zip map,,,
